id,target,distractor,similarity,model_name,speaker_score,listener_score,description
4224,54806_675201,54806_673295,0,sampling_speaker1,-8.85868711713,-0.763998746872,a glass with a glass of water
4225,54806_675201,54806_673295,0,sampling_speaker1,-15.6684762679,-0.731088876724,a glass of water with a glass of a drink
4226,54806_675201,54806_673295,0,sampling_speaker1,-10.6359592648,-0.738183498383,an empty glass of a glass
4227,54806_675201,54806_673295,0,sampling_speaker1,-7.28394604322,-0.764239668846,a glass of a glass
4228,54806_675201,54806_673295,0,sampling_speaker1,-20.4491545348,-0.76496887207,a glass on a glass with pink of water
4229,54806_675201,54806_673295,0,sampling_speaker1,-9.21053826811,-0.725504040718,the glass of the water
4230,93786_597922,93786_598421,0,sampling_speaker1,-31.7923504878,-0.763926148415,a giraffe with his see on his ' s side of his body
4231,93786_597922,93786_598421,0,sampling_speaker1,-10.3187228256,-0.752522289753,a giraffe with his tail
4232,93786_597922,93786_598421,0,sampling_speaker1,-6.96194307359,-0.771183609962,the giraffe on the left
4233,93786_597922,93786_598421,0,sampling_speaker1,-10.6352368574,-0.769244015217,a small giraffe on the left
4234,93786_597922,93786_598421,0,sampling_speaker1,-5.10626625615,-0.764121174812,a giraffe
4235,93786_597922,93786_598421,0,sampling_speaker1,-20.4084150683,-0.757637858391,a giraffe with its head his cage
4236,93786_597922,93786_598421,0,sampling_speaker1,-7.24049897164,-0.773423790932,the giraffe on the right
4237,93786_597922,93786_598421,0,sampling_speaker1,-11.4417031341,-0.809249639511,a giraffe to the right of a giraffe
4238,93786_597922,93786_598421,0,sampling_speaker1,-9.22869192991,-0.766986250877,a giraffe on the grass
4239,93786_597922,93786_598421,0,sampling_speaker1,-15.5801037055,-0.798847556114,a giraffe of a giraffe on the ground
4240,415269_595973,415269_1823719,0,sampling_speaker1,-11.0827364056,-0.70961356163,a giraffe leaning to the right
4241,415269_595973,415269_1823719,0,sampling_speaker1,-6.75797060871,-0.700838923454,a giraffe with a giraffe
4242,415269_595973,415269_1823719,0,sampling_speaker1,-4.86333007948,-0.707724153996,a giraffe giraffe
4243,415269_595973,415269_1823719,0,sampling_speaker1,-7.03021718496,-0.697834014893,a giraffe in a giraffe
4244,415269_595973,415269_1823719,0,sampling_speaker1,-13.176180026,-0.714316487312,a giraffe colored giraffe on it
4245,415269_595973,415269_1823719,0,sampling_speaker1,-6.39273454041,-0.71239054203,a giraffe with its head
4246,415269_595973,415269_1823719,0,sampling_speaker1,-8.42692610015,-0.715074300766,a giraffe that is eating
4247,415269_595973,415269_1823719,0,sampling_speaker1,-7.39514148462,-0.700825452805,a giraffe to a giraffe
4248,415269_595973,415269_1823719,0,sampling_speaker1,-8.57319570397,-0.706464409828,a giraffe with another giraffe
4249,415269_595973,415269_1823719,0,sampling_speaker1,-8.46375519598,-0.701774775982,a giraffe and a giraffe
4250,159324_521633,159324_493867,0,sampling_speaker1,-12.0892726243,-0.404782056808,a man with a red shirt and black shorts
4251,159324_521633,159324_493867,0,sampling_speaker1,-22.2120845944,-0.287159919739,a man in a red shirt and black shorts and a frisbee to a frisbee
4252,159324_521633,159324_493867,0,sampling_speaker1,-14.3304425805,-0.421716928482,a girl with a girl in black shirt
4253,159324_521633,159324_493867,0,sampling_speaker1,-14.4568010115,-0.302825450897,a man in a blue shirt and black shorts with a frisbee
4254,159324_521633,159324_493867,0,sampling_speaker1,-11.2768750065,-0.354842662811,a man in a red shirt and black shorts
4255,159324_521633,159324_493867,0,sampling_speaker1,-7.61500695945,-0.408670902252,a man in a red shirt
4256,159324_521633,159324_493867,0,sampling_speaker1,-14.1480652898,-0.315156459808,a man in a black shirt and black shorts with a frisbee
4257,159324_521633,159324_493867,0,sampling_speaker1,-17.5491760945,-0.405195474625,a man with a black and white shirt and shorts
4258,159324_521633,159324_493867,0,sampling_speaker1,-14.1480652898,-0.315156459808,a man in a black shirt and black shorts with a frisbee
4259,159324_521633,159324_493867,0,sampling_speaker1,-13.1886983611,-0.424332857132,a man with a black shirt and white frisbee
4260,54850_519907,54850_449240,0,sampling_speaker1,-27.417081651,-0.653243541718,a girl in a blue shirt and white shorts and light shorts playing frisbee
4261,54850_519907,54850_449240,0,sampling_speaker1,-13.4062951883,-0.788529396057,a boy in a white shirt and shorts shorts
4262,54850_519907,54850_449240,0,sampling_speaker1,-13.0584987704,-0.790410757065,a girl in a white shirt and a frisbee
4263,54850_519907,54850_449240,0,sampling_speaker1,-13.5313652554,-0.600734233856,a man in a blue shirt and white shorts shorts
4264,54850_519907,54850_449240,0,sampling_speaker1,-12.9662398189,-0.726825714111,a boy wearing a white shirt and black shorts shorts
4265,54850_519907,54850_449240,0,sampling_speaker1,-12.6488295882,-0.773147583008,a boy in a blue shirt and frisbee
4266,54850_519907,54850_449240,0,sampling_speaker1,-18.1267917146,-0.622843265533,a young boy in a blue shirt and white shorts playing a shorts
4267,54850_519907,54850_449240,0,sampling_speaker1,-11.2474310345,-0.79185962677,a boy in a red shirt and white shorts
4268,54850_519907,54850_449240,0,sampling_speaker1,-13.4102751536,-0.796457290649,a boy in a white shirt playing running
4269,54850_519907,54850_449240,0,sampling_speaker1,-18.1003365592,-0.896844744682,a child with a black shorts and white shorts
4270,579144_1257024,579144_425390,0,sampling_speaker1,-16.1606202715,-2.40223050117,a man with a red and black shirt
4271,579144_1257024,579144_425390,0,sampling_speaker1,-18.1719209735,-2.38318610191,a person wearing a light holding a red shirt
4272,579144_1257024,579144_425390,0,sampling_speaker1,-12.1812653524,-1.03337931633,a person with a black shirt on it
4273,579144_1257024,579144_425390,0,sampling_speaker1,-26.8177120534,-1.32899773121,a man holding a wine out of a long focus
4274,579144_1257024,579144_425390,0,sampling_speaker1,-15.885841423,-0.682191967964,the man holding the right of the far picture
4275,579144_1257024,579144_425390,0,sampling_speaker1,-11.1888826603,-0.319655835629,the person with the back on it
4276,579144_1257024,579144_425390,0,sampling_speaker1,-14.7269513456,-0.274673163891,the far right of the person on the person
4277,579144_1257024,579144_425390,0,sampling_speaker1,-17.0758236286,-0.196642994881,a person with the back of the head on it
4278,579144_1257024,579144_425390,0,sampling_speaker1,-32.3101708173,-0.983001828194,a man drinking is holding a light of the other tie
4279,579144_1257024,579144_425390,0,sampling_speaker1,-9.13018184275,-1.18260765076,the man in the right hand picture
4280,292440_1160311,292440_2147432,0,sampling_speaker1,-24.0907872445,-0.290027081966,the piece of the very the person behind the sandwich
4281,292440_1160311,292440_2147432,0,sampling_speaker1,-10.0722997709,-0.207211390138,a bowl of bananas
4282,292440_1160311,292440_2147432,0,sampling_speaker1,-14.7084528203,-0.424204409122,a slice of food in the background
4283,292440_1160311,292440_2147432,0,sampling_speaker1,-23.6052158626,-0.0743479803205,the right hand behind the corner of the piece of the plate
4284,292440_1160311,292440_2147432,0,sampling_speaker1,-10.0142072748,-0.453109920025,a sandwich on the right
4285,292440_1160311,292440_2147432,0,sampling_speaker1,-11.4585145696,-0.112776771188,a piece of a piece of pizza
4286,292440_1160311,292440_2147432,0,sampling_speaker1,-11.282391403,-0.131972372532,a piece of a piece of bananas
4287,292440_1160311,292440_2147432,0,sampling_speaker1,-8.9528938873,-0.934731960297,the person in the background
4288,292440_1160311,292440_2147432,0,sampling_speaker1,-16.554545854,-0.09531930089,the piece of the corner of the bananas
4289,292440_1160311,292440_2147432,0,sampling_speaker1,-19.6239491129,-0.585673034191,a person behind a red and a piece of food
4290,30299_467784,30299_519159,0,sampling_speaker1,-15.1615772081,-0.893762350082,a girl wearing a white shirt and shorts frisbee
4291,30299_467784,30299_519159,0,sampling_speaker1,-11.4029087168,-0.856577634811,a white shirt in a frisbee
4292,30299_467784,30299_519159,0,sampling_speaker1,-7.67454805571,-0.90883898735,a man in a white shirt
4293,30299_467784,30299_519159,0,sampling_speaker1,-6.18013899766,-0.889276981354,a man in a frisbee
4294,30299_467784,30299_519159,0,sampling_speaker1,-20.4760594635,-0.868614912033,a green color player in the green shirt
4295,30299_467784,30299_519159,0,sampling_speaker1,-20.357842265,-0.867071151733,a man with a tan shorts shirt and shorts on a frisbee
4296,30299_467784,30299_519159,0,sampling_speaker1,-14.0558333998,-0.868943452835,a woman in a purple shirt with a frisbee
4297,30299_467784,30299_519159,0,sampling_speaker1,-11.8751569676,-0.89855837822,a boy wearing a white shirt and a frisbee
4298,30299_467784,30299_519159,0,sampling_speaker1,-6.74379493556,-0.86140370369,a woman in a frisbee
4299,30299_467784,30299_519159,0,sampling_speaker1,-10.3060934511,-0.872864246368,a young boy in a white shirt
4300,440592_480736,440592_496286,0,sampling_speaker1,-8.87109439084,-0.727240204811,a baseball player in a blue uniform
4301,440592_480736,440592_496286,0,sampling_speaker1,-16.0492006176,-0.64514040947,a baseball player in a white shirt and blue just to the ball
4302,440592_480736,440592_496286,0,sampling_speaker1,-15.4260335161,-0.65110874176,a baseball player in the white shirt and blue ball
4303,440592_480736,440592_496286,0,sampling_speaker1,-11.5944766673,-0.673082590103,the man in a baseball
4304,440592_480736,440592_496286,0,sampling_speaker1,-25.5679892182,-0.571627855301,a baseball player in a white uniform and blue shirt playing throwing a tennis
4305,440592_480736,440592_496286,0,sampling_speaker1,-14.9479480358,-0.636812925339,a baseball player in a white shirt and blue baseball
4306,440592_480736,440592_496286,0,sampling_speaker1,-21.5881739197,-0.665585517883,a baseball player in a white shirt and blue 27 to the pitcher
4307,440592_480736,440592_496286,0,sampling_speaker1,-7.15365944065,-0.742814183235,the ball
4308,440592_480736,440592_496286,0,sampling_speaker1,-23.3914229687,-0.589288949966,a baseball player baseball in a blue shirt and blue just to the ball
4309,440592_480736,440592_496286,0,sampling_speaker1,-13.5658633358,-0.615602970123,a baseball player wearing a blue and red shirt
4310,333424_592654,333424_592367,0,sampling_speaker1,-13.56028133,-0.707231342793,zebra in the back of the other grass
4311,333424_592654,333424_592367,0,sampling_speaker1,-6.90939741399,-0.705724418163,zebra in the zebra
4312,333424_592654,333424_592367,0,sampling_speaker1,-14.6916829877,-0.705530583858,the zebra is walking in the grass
4313,333424_592654,333424_592367,0,sampling_speaker1,-12.304372533,-0.705504059792,a zebra with its head to the zebra
4314,333424_592654,333424_592367,0,sampling_speaker1,-8.44013939211,-0.707851588726,zebra in front of two other zebra
4315,333424_592654,333424_592367,0,sampling_speaker1,-5.86988624127,-0.704748928547,a zebra zebra
4316,333424_592654,333424_592367,0,sampling_speaker1,-9.20381069882,-0.705134272575,a zebra zebra with its head
4317,333424_592654,333424_592367,0,sampling_speaker1,-8.89934631034,-0.70624345541,the zebra zebra in the left
4318,333424_592654,333424_592367,0,sampling_speaker1,-6.48779639687,-0.704599440098,a zebra in the grass
4319,333424_592654,333424_592367,0,sampling_speaker1,-8.34193797957,-0.70448923111,a zebra eating zebras
4320,259719_205815,259719_320681,0,sampling_speaker1,-6.47077148907,-0.124557971954,a girl in a white shirt
4321,259719_205815,259719_320681,0,sampling_speaker1,-13.1730680119,-0.0731182098389,a girl with a white shirt sitting on a girl
4322,259719_205815,259719_320681,0,sampling_speaker1,-10.9908235925,-0.0295028686523,a girl in a girl with a green shirt
4323,259719_205815,259719_320681,0,sampling_speaker1,-7.56530300865,-0.0329012870789,a woman in a black shirt
4324,259719_205815,259719_320681,0,sampling_speaker1,-8.73282353876,-0.17173075676,a girl holding a girl
4325,259719_205815,259719_320681,0,sampling_speaker1,-6.47077148907,-0.124557971954,a girl in a white shirt
4326,259719_205815,259719_320681,0,sampling_speaker1,-8.67330907614,-0.384079933167,a girl with a black hair
4327,259719_205815,259719_320681,0,sampling_speaker1,-19.5255934123,-0.00968360900879,a girl with a white shirt and a girl in a white shirt
4328,259719_205815,259719_320681,0,sampling_speaker1,-7.90775986111,-0.0891675949097,a girl in a pink shirt
4329,259719_205815,259719_320681,0,sampling_speaker1,-7.56530300865,-0.0329012870789,a woman in a black shirt
4330,382620_1604488,382620_116918,0,sampling_speaker1,-12.77459175,-0.391487896442,a man holding a big bear
4331,382620_1604488,382620_116918,0,sampling_speaker1,-13.6977118826,-0.333737850189,a man wearing a black jacket and white tie
4332,382620_1604488,382620_116918,0,sampling_speaker1,-10.2209229737,-0.394788384438,a man in the background
4333,382620_1604488,382620_116918,0,sampling_speaker1,-15.6606109256,-0.380008041859,a man with a black hat on his tie
4334,382620_1604488,382620_116918,0,sampling_speaker1,-11.5354691921,-0.372319638729,a man in the black hat
4335,382620_1604488,382620_116918,0,sampling_speaker1,-18.3394794669,-0.384531378746,a man with a black jacket on a white jacket
4336,382620_1604488,382620_116918,0,sampling_speaker1,-10.2692307485,-0.352117836475,a man holding a black jacket
4337,382620_1604488,382620_116918,0,sampling_speaker1,-21.3822488505,-0.339145183563,a man holding a black jacket sitting at the road
4338,382620_1604488,382620_116918,0,sampling_speaker1,-15.4545964876,-0.524265289307,the man sitting on the left of a picture
4339,382620_1604488,382620_116918,0,sampling_speaker1,-10.1575169331,-0.369488954544,a man in a white jacket
4340,194842_1104065,194842_462630,0,sampling_speaker1,-6.16856184767,-0.373671531677,a man in a white shirt
4341,194842_1104065,194842_462630,0,sampling_speaker1,-9.5415021592,-0.476373314857,a man in a white sweater
4342,194842_1104065,194842_462630,0,sampling_speaker1,-11.9951815198,-1.20149278641,a large cream
4343,194842_1104065,194842_462630,0,sampling_speaker1,-6.16856184767,-0.373671531677,a man in a white shirt
4344,194842_1104065,194842_462630,0,sampling_speaker1,-6.16856184767,-0.373671531677,a man in a white shirt
4345,194842_1104065,194842_462630,0,sampling_speaker1,-8.18509349467,-0.422496080399,a man with a white shirt
4346,194842_1104065,194842_462630,0,sampling_speaker1,-6.16856184767,-0.373671531677,a man in a white shirt
4347,194842_1104065,194842_462630,0,sampling_speaker1,-6.16856184767,-0.373671531677,a man in a white shirt
4348,194842_1104065,194842_462630,0,sampling_speaker1,-6.16856184767,-0.373671531677,a man in a white shirt
4349,194842_1104065,194842_462630,0,sampling_speaker1,-14.7612027985,-0.373062610626,a brown laptop with a man in a white shirt
4350,333482_485001,333482_1425361,0,sampling_speaker1,-14.3865875348,-0.248490333557,a woman with a black shirt ' s hair
4351,333482_485001,333482_1425361,0,sampling_speaker1,-8.52001408202,-0.229112625122,a man with a black shirt
4352,333482_485001,333482_1425361,0,sampling_speaker1,-14.6100653481,-0.161247730255,a man in a white shirt wearing a red shirt
4353,333482_485001,333482_1425361,0,sampling_speaker1,-8.09473907814,-0.241300106049,a man with a red shirt
4354,333482_485001,333482_1425361,0,sampling_speaker1,-14.6362518653,-0.174688339233,a man wearing a red shirt and a black jacket
4355,333482_485001,333482_1425361,0,sampling_speaker1,-14.3733354143,-0.186431407928,a woman wearing a black shirt with a black jacket
4356,333482_485001,333482_1425361,0,sampling_speaker1,-7.60179314294,-0.209105014801,a man wearing a white shirt
4357,333482_485001,333482_1425361,0,sampling_speaker1,-14.5856023276,-0.218410730362,a woman with a red shirt and white shirt
4358,333482_485001,333482_1425361,0,sampling_speaker1,-7.52301121008,-0.428395271301,the woman in the back
4359,333482_485001,333482_1425361,0,sampling_speaker1,-8.02563296083,-0.248723983765,a woman wearing white shirt
4360,579255_117084,579255_115791,0,sampling_speaker1,-23.3984307036,-0.699815630913,a black couch sitting next to the woman on the table
4361,579255_117084,579255_115791,0,sampling_speaker1,-16.2492998955,-0.642388999462,a woman with a blue and pillows
4362,579255_117084,579255_115791,0,sampling_speaker1,-17.5529332213,-0.516416430473,an empty chair with a woman in a black shirt
4363,579255_117084,579255_115791,0,sampling_speaker1,-16.0510928481,-0.644995927811,a girl with a black and white shirt
4364,579255_117084,579255_115791,0,sampling_speaker1,-14.8028060114,-0.707940220833,a brown chair with a woman on it
4365,579255_117084,579255_115791,0,sampling_speaker1,-15.2163351946,-0.70001912117,a black couch with a floral seat
4366,579255_117084,579255_115791,0,sampling_speaker1,-14.4337271918,-0.72390037775,the seat that is sitting on the couch
4367,579255_117084,579255_115791,0,sampling_speaker1,-28.8166284874,-0.728910923004,a chair with a patterned and black sitting on the other seat
4368,579255_117084,579255_115791,0,sampling_speaker1,-6.86334691485,-0.705861330032,a sofa
4369,579255_117084,579255_115791,0,sampling_speaker1,-9.69404952499,-0.656932294369,a woman sitting on a couch
4370,171639_593195,171639_593952,0,sampling_speaker1,-7.72559342871,-0.8409101367,a zebra with grass
4371,171639_593195,171639_593952,0,sampling_speaker1,-9.03213665781,-0.841997265816,a zebra looking at the zebra
4372,171639_593195,171639_593952,0,sampling_speaker1,-7.51410923896,-0.841448187828,zebra behind the back
4373,171639_593195,171639_593952,0,sampling_speaker1,-8.98746116261,-0.840848505497,the zebra in the background
4374,171639_593195,171639_593952,0,sampling_speaker1,-3.81982842527,-0.841357648373,the zebra
4375,171639_593195,171639_593952,0,sampling_speaker1,-3.40749622204,-0.841063022614,zebra
4376,171639_593195,171639_593952,0,sampling_speaker1,-5.49602712408,-0.841905355453,the zebra behind the zebra
4377,171639_593195,171639_593952,0,sampling_speaker1,-4.94121333567,-0.841590940952,a zebra zebra
4378,171639_593195,171639_593952,0,sampling_speaker1,-4.94121333567,-0.841590940952,a zebra zebra
4379,171639_593195,171639_593952,0,sampling_speaker1,-8.02499112301,-0.839754104614,a zebra with its head head
4380,480991_150872,480991_152888,0,sampling_speaker1,-5.00181936794,-0.661897242069,the seat
4381,480991_150872,480991_152888,0,sampling_speaker1,-5.86055583118,-0.660468220711,a black
4382,480991_150872,480991_152888,0,sampling_speaker1,-5.0602367837,-0.65298807621,the black suitcase
4383,480991_150872,480991_152888,0,sampling_speaker1,-5.65280018606,-0.657330453396,a red suitcase
4384,480991_150872,480991_152888,0,sampling_speaker1,-4.70980143455,-0.658678233624,a black seat
4385,480991_150872,480991_152888,0,sampling_speaker1,-3.93051218304,-0.65629863739,a black suitcase
4386,480991_150872,480991_152888,0,sampling_speaker1,-12.3371845663,-0.659887313843,a black seat holding a black suitcase
4387,480991_150872,480991_152888,0,sampling_speaker1,-4.81142822426,-0.649296224117,a black car
4388,480991_150872,480991_152888,0,sampling_speaker1,-4.70980143455,-0.658678233624,a black seat
4389,480991_150872,480991_152888,0,sampling_speaker1,-3.93051218304,-0.65629863739,a black suitcase
4390,71407_203273,71407_209538,0,sampling_speaker1,-10.0248327863,-1.09181976318,a man wearing a black shirt and black helmet
4391,71407_203273,71407_209538,0,sampling_speaker1,-9.16687081412,-0.703441858292,a man with a black and white helmet
4392,71407_203273,71407_209538,0,sampling_speaker1,-13.6891770377,-0.7652323246,a man with a black and white helmet on a helmet
4393,71407_203273,71407_209538,0,sampling_speaker1,-7.71113204778,-0.866544246674,the man in the black shirt
4394,71407_203273,71407_209538,0,sampling_speaker1,-11.3297416594,-0.630455732346,the man with the back on his back
4395,71407_203273,71407_209538,0,sampling_speaker1,-8.69795639207,-0.608026981354,man on a motorcycle
4396,71407_203273,71407_209538,0,sampling_speaker1,-10.098295764,-0.566300392151,the man in the back of the back
4397,71407_203273,71407_209538,0,sampling_speaker1,-7.71072223513,-0.819270610809,a man in a black hat
4398,71407_203273,71407_209538,0,sampling_speaker1,-18.5389301541,-1.06363487244,a man in a white shirt and black helmet with a black motorcycle
4399,71407_203273,71407_209538,0,sampling_speaker1,-10.8153393343,-1.02077388763,a man in a black shirt and black motorcycle
4400,177915_660835,177915_659336,0,sampling_speaker1,-3.42259416679,-0.898817539215,a tennis racket
4401,177915_660835,177915_659336,0,sampling_speaker1,-7.43575497627,-0.890027523041,a tennis racket with tennis racket
4402,177915_660835,177915_659336,0,sampling_speaker1,-3.42259416679,-0.898817539215,a tennis racket
4403,177915_660835,177915_659336,0,sampling_speaker1,-4.75738383046,-0.867129027843,a tennis player
4404,177915_660835,177915_659336,0,sampling_speaker1,-5.46291172431,-0.889120817184,a tennis racket tennis racket
4405,177915_660835,177915_659336,0,sampling_speaker1,-3.42259416679,-0.898817539215,a tennis racket
4406,177915_660835,177915_659336,0,sampling_speaker1,-8.92786171385,-0.831544399261,a tennis player wearing a white shirt
4407,177915_660835,177915_659336,0,sampling_speaker1,-8.13276359688,-0.867807805538,a tennis player with racket
4408,177915_660835,177915_659336,0,sampling_speaker1,-4.38944127011,-0.890179514885,the tennis racket
4409,177915_660835,177915_659336,0,sampling_speaker1,-3.41623079923,-0.905288696289,tennis racket
4410,461098_1589509,461098_2120744,0,sampling_speaker1,-11.7221923246,-0.518491268158,a white cat on a table
4411,461098_1589509,461098_2120744,0,sampling_speaker1,-13.4894517309,-0.518890500069,a table with a white seat
4412,461098_1589509,461098_2120744,0,sampling_speaker1,-22.911690212,-0.517634689808,a bench with a green and white , seat on it
4413,461098_1589509,461098_2120744,0,sampling_speaker1,-14.2440608392,-0.55686211586,a bench that is sitting on the right of a table
4414,461098_1589509,461098_2120744,0,sampling_speaker1,-12.7633080735,-0.515221953392,a bench with a green seat on it
4415,461098_1589509,461098_2120744,0,sampling_speaker1,-23.2222606305,-0.503054618835,a wooden dog with a green and white sitting on it
4416,461098_1589509,461098_2120744,0,sampling_speaker1,-8.70412455586,-0.501711726189,a chair on a table
4417,461098_1589509,461098_2120744,0,sampling_speaker1,-15.3017041795,-0.535788059235,a chair on the table with the seat
4418,461098_1589509,461098_2120744,0,sampling_speaker1,-10.1856287559,-0.538026034832,a bench that is sitting on the table
4419,461098_1589509,461098_2120744,0,sampling_speaker1,-16.2954242745,-0.621771097183,the right of the wooden dog
4420,39750_590117,39750_588568,0,sampling_speaker1,-5.64626509543,-0.70296061039,the zebra in the grass
4421,39750_590117,39750_588568,0,sampling_speaker1,-3.89053348143,-0.703305065632,the zebra
4422,39750_590117,39750_588568,0,sampling_speaker1,-7.71563597394,-0.703758299351,zebra in front of the grass
4423,39750_590117,39750_588568,0,sampling_speaker1,-5.64626509543,-0.70296061039,the zebra in the grass
4424,39750_590117,39750_588568,0,sampling_speaker1,-9.02027551484,-0.702776014805,a zebra in front of the ground
4425,39750_590117,39750_588568,0,sampling_speaker1,-5.530728106,-0.702455937862,a zebra in front
4426,39750_590117,39750_588568,0,sampling_speaker1,-7.70113617562,-0.701881587505,a zebra in front of two other zebra
4427,39750_590117,39750_588568,0,sampling_speaker1,-7.3882447357,-0.702847182751,zebra zebra in the middle
4428,39750_590117,39750_588568,0,sampling_speaker1,-5.86821199664,-0.701505482197,a zebra in a zebra
4429,39750_590117,39750_588568,0,sampling_speaker1,-3.44782424778,-0.702806353569,a zebra
4430,431904_487326,431904_1799089,0,sampling_speaker1,-11.1564537181,-0.00484609603882,a man in a blue shirt with a blue shirt
4431,431904_487326,431904_1799089,0,sampling_speaker1,-15.4832557917,-0.0030517578125,a man with a man in a blue shirt and white shirt
4432,431904_487326,431904_1799089,0,sampling_speaker1,-6.57120999028,-0.0174880027771,a man with a blue shirt
4433,431904_487326,431904_1799089,0,sampling_speaker1,-11.861017851,-0.0172839164734,a man with a blue shirt and white shorts
4434,431904_487326,431904_1799089,0,sampling_speaker1,-12.8714414866,-0.017951965332,a man with a white shirt and blue jeans
4435,431904_487326,431904_1799089,0,sampling_speaker1,-6.66273880871,-0.0160465240479,a man in a white shirt
4436,431904_487326,431904_1799089,0,sampling_speaker1,-6.57120999028,-0.0174880027771,a man with a blue shirt
4437,431904_487326,431904_1799089,0,sampling_speaker1,-7.1155329892,-0.0276300907135,a man with a white shirt
4438,431904_487326,431904_1799089,0,sampling_speaker1,-19.2964449242,-0.00695085525513,a man with a red shirt and blue shirt on his back
4439,431904_487326,431904_1799089,0,sampling_speaker1,-6.11769081835,-0.0111556053162,a man in a blue shirt
4440,309552_531592,309552_500515,0,sampling_speaker1,-10.8047004408,-0.633514404297,a tennis player in a white shirt
4441,309552_531592,309552_500515,0,sampling_speaker1,-9.40025807824,-0.622329473495,a man in white hat
4442,309552_531592,309552_500515,0,sampling_speaker1,-12.9909107269,-0.681992411613,the man with the middle
4443,309552_531592,309552_500515,0,sampling_speaker1,-21.597247449,-0.512235641479,the man in the back hand holding the gray shirt
4444,309552_531592,309552_500515,0,sampling_speaker1,-11.5390065675,-0.773272931576,the boy in the white jacket
4445,309552_531592,309552_500515,0,sampling_speaker1,-9.86175295804,-0.528251171112,a man wearing a black hat
4446,309552_531592,309552_500515,0,sampling_speaker1,-23.3439176015,-0.341054916382,a man in a white shirt and white striped shirt holding a baseball racket
4447,309552_531592,309552_500515,0,sampling_speaker1,-14.7732352595,-0.626978635788,a baseball player wearing a white shirt and white hat
4448,309552_531592,309552_500515,0,sampling_speaker1,-11.4466702783,-0.459027290344,a man wearing a tennis shirt
4449,309552_531592,309552_500515,0,sampling_speaker1,-11.2389273515,-0.617746114731,a man with his face
4450,79660_581080,79660_583034,0,sampling_speaker1,-9.18902485225,-0.647334933281,a woman on a white elephant
4451,79660_581080,79660_583034,0,sampling_speaker1,-9.34943332478,-0.398603498936,a man in a hat
4452,79660_581080,79660_583034,0,sampling_speaker1,-16.9064710221,-0.396728277206,a man in a white hat holding elephant
4453,79660_581080,79660_583034,0,sampling_speaker1,-9.60653298767,-0.507394850254,a woman in a white hat
4454,79660_581080,79660_583034,0,sampling_speaker1,-7.45146279378,-0.752763211727,the elephant in the left
4455,79660_581080,79660_583034,0,sampling_speaker1,-4.98787074104,-0.876086592674,the elephant on the left
4456,79660_581080,79660_583034,0,sampling_speaker1,-8.68241535657,-0.598576784134,the woman in the elephant
4457,79660_581080,79660_583034,0,sampling_speaker1,-18.4376969281,-0.647781729698,a large elephant on the left of a man in a elephant
4458,79660_581080,79660_583034,0,sampling_speaker1,-8.35585655869,-0.534979343414,a woman in a elephant
4459,79660_581080,79660_583034,0,sampling_speaker1,-8.86339523403,-0.568556427956,a man standing on the elephant
4460,38756_440946,38756_431557,0,sampling_speaker1,-7.45441239105,-0.616020441055,a woman in a black jacket
4461,38756_440946,38756_431557,0,sampling_speaker1,-14.7380640444,-0.583578586578,a woman in a black jacket and a red jacket
4462,38756_440946,38756_431557,0,sampling_speaker1,-28.2437711278,-0.578427791595,a brown for a woman in a red and holding a cell phone
4463,38756_440946,38756_431557,0,sampling_speaker1,-7.96383062173,-0.633083701134,a girl in a black jacket
4464,38756_440946,38756_431557,0,sampling_speaker1,-7.93834630423,-0.628253936768,a woman in black jacket
4465,38756_440946,38756_431557,0,sampling_speaker1,-16.2519138586,-0.58499455452,a boy wearing a red jacket holding a black jacket
4466,38756_440946,38756_431557,0,sampling_speaker1,-10.6653990991,-0.610224485397,a woman sitting at a woman
4467,38756_440946,38756_431557,0,sampling_speaker1,-11.9102532803,-0.618589878082,a girl wearing black and black jacket
4468,38756_440946,38756_431557,0,sampling_speaker1,-10.3243222597,-0.64278447628,a girl with a red shirt
4469,38756_440946,38756_431557,0,sampling_speaker1,-8.19888930576,-0.618072986603,a woman wearing a red jacket
4470,30569_210260,30569_216949,0,sampling_speaker1,-5.96732063082,-0.221525669098,a man in a white shirt
4471,30569_210260,30569_216949,0,sampling_speaker1,-6.66952789528,-0.170334339142,a man in a black shirt
4472,30569_210260,30569_216949,0,sampling_speaker1,-7.04947824997,-0.121827602386,a man wearing a blue shirt
4473,30569_210260,30569_216949,0,sampling_speaker1,-6.34756459607,-0.481266975403,the man in the oven
4474,30569_210260,30569_216949,0,sampling_speaker1,-5.74344343782,-0.200180530548,a man in blue shirt
4475,30569_210260,30569_216949,0,sampling_speaker1,-6.34756459607,-0.481266975403,the man in the oven
4476,30569_210260,30569_216949,0,sampling_speaker1,-5.96732063082,-0.221525669098,a man in a white shirt
4477,30569_210260,30569_216949,0,sampling_speaker1,-7.16538142217,-0.155822277069,a man wearing blue shirt
4478,30569_210260,30569_216949,0,sampling_speaker1,-14.8744109777,-0.107649803162,a man in a blue shirt and blue pan
4479,30569_210260,30569_216949,0,sampling_speaker1,-5.96732063082,-0.221525669098,a man in a white shirt
4480,317323_1184816,317323_1183451,0,sampling_speaker1,-11.7751556219,-0.758420228958,a brown brown sofa with brown suitcase
