id,caption,image,tgt_id
147,a red parked,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/409740_399187_485557_gr.png,2
5659,a black and black train,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/433683_181381_249245_rg.png,1
4975,a man wearing a blue jacket with a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/255069_2025917_565339_gr.png,2
3720,a piece of pizza with pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/242467_1072825_1076919_rg.png,1
4917,a red apple in an orange,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/260580_1907396_1549846_rg.png,1
1829,a young elephant with a large elephant on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/412167_581570_581061_gr.png,2
210,a woman with a black hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/205000_446511_481130_gr.png,2
5391,a person wearing a blue dress,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/171158_501276_441875_gr.png,2
956,a woman wearing a green shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/197739_2164648_212545_gr.png,2
157,a giraffe in front of another giraffe,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/144_1414540_596031_rg.png,1
2255,two couch playing woman in a red,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/142291_112137_111757_rg.png,1
3256,gray truck with the black suv,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/358580_355979_1798862_rg.png,1
3171,a woman wearing a black shirt and a white hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/471132_486682_478502_rg.png,1
1482,the front of the front of the other bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/466523_1799738_349020_gr.png,2
2833,a man in a blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/257782_438321_443529_gr.png,2
1656,the empty bench,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/390154_575136_576020_rg.png,1
4616,a pizza on a plate with a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/104541_1075518_1074065_rg.png,1
2272,a slice of a plate with a sandwich on top,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/464784_1077007_1077333_rg.png,1
19,an orange apple with a green lemon,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/270362_1047662_691171_rg.png,1
1540,the man in a black and white helmet,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/174059_202634_1728227_gr.png,2
99,the donut,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/475236_1082730_1081609_rg.png,1
2527,the man in the blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/36151_477485_555875_gr.png,2
4682,a baseball player in a baseball baseball uniform,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/309413_450053_458226_rg.png,1
4529,a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/554949_2161078_512328_rg.png,1
4389,a black suitcase,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/480991_150872_152888_gr.png,2
4368,a sofa,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/579255_117084_115791_rg.png,1
4031,a bowl with carrots,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/267540_717986_1041163_gr.png,2
749,a bike bike with a bike,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/107425_128414_126083_rg.png,1
3494,a young man with a blue shirt and black hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/94674_216269_214441_rg.png,1
3248,the zebra in the back of the zebras,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/12495_1411828_592565_gr.png,2
735,the bus with the back of the other yellow and yellow behind the number,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/307352_1796324_395785_rg.png,1
4898,a girl sitting on a women,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/367048_540304_1726537_rg.png,1
4959,a police bike on the left in the other police,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/301602_154089_153742_rg.png,1
3598,a hot dog in the right of the plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/209494_1569240_505995_gr.png,2
1504,the man with a blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/313278_532810_2158327_rg.png,1
5818,a glass with a wine glass,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/204529_666622_1755762_rg.png,1
5515,the chair behind the man in the back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/220485_1588439_1582145_gr.png,2
4158,a black and black color standing next to the man,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/211190_1719306_483091_rg.png,1
5734,the woman in the black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/310878_500090_444543_rg.png,1
1673,the ball,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/411862_1713600_442015_rg.png,1
3274,the biggest walking in the middle of the middle of the foreground,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/127214_585447_585727_rg.png,1
2874,a black chair with a black computer sitting on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/282415_1968190_1969641_gr.png,2
5805,a zebra,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/368363_590619_591727_gr.png,2
4676,a young boy in a blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/387561_227430_231278_gr.png,2
5638,a man with blue shirt and black tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/89598_430281_428625_rg.png,1
1215,a giraffe in a giraffe,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/312841_599654_595057_gr.png,2
4973,a man in a hat with a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/255069_2025917_565339_gr.png,2
5086,a sandwich on the left side of the plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/514781_310748_311419_rg.png,1
4029,a little boy in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/578805_1743532_485679_gr.png,2
2446,a white table with a blue and white laptop,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/314556_1643709_1644102_rg.png,1
1104,a brown horse eating a horse,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/312631_55432_55115_rg.png,1
5152,a plate of pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/498436_1077005_1076736_rg.png,1
4164,the left of the man who is the red and red and white hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/153036_1957374_1957280_rg.png,1
4784,a girl in a blue shirt holding a birthday,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/14653_1715442_489879_rg.png,1
1932,a woman in a white jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/250232_487172_424727_rg.png,1
199,a cup with coffee sitting on top of it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/164001_680856_681903_rg.png,1
2710,a man wearing a blue jacket and white hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/253202_463346_457303_rg.png,1
5244,the man wearing black shirt and black shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/192319_1268218_1241331_gr.png,2
3368,the bottom of the smaller on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/45359_1671430_1671260_rg.png,1
304,the table in the front of the table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/278796_1913225_1913790_rg.png,1
410,a white tie,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/205223_296797_297341_rg.png,1
1515,a glass of glass of a bottle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/133071_1870695_80334_gr.png,2
3576,a vase vase vase on the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/528970_1151458_1154335_rg.png,1
3542,man wearing a dark shirt and a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/455424_491679_1718372_rg.png,1
3505,the piece of the right hand in the picture,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/236963_1905281_2110584_gr.png,2
2214,a man in an blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/502717_2165755_500418_rg.png,1
761,a silver plate with the water,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/304093_674605_678682_rg.png,1
4802,a red bag with a red suitcase,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/170309_1187352_1164629_gr.png,2
1442,girl sitting on her bed,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/362360_494698_531222_gr.png,2
4320,a girl in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/259719_205815_320681_gr.png,2
4088,a brown horse with a brown face,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/488792_57368_55520_rg.png,1
779,bear bear bear behind bear,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/115681_587083_587196_rg.png,1
4172,a man in a horse,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/322082_187300_191735_gr.png,2
4590,a woman in a black shirt and white bag,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/347463_470593_469505_gr.png,2
5067,a white horse in black color,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/162462_56932_54871_gr.png,2
97,the bottom of the donut,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/475236_1082730_1081609_gr.png,2
6030,a piece of pizza in a plate on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32757_2189048_2189089_gr.png,2
2302,a piece of a plate in front of three and touching on the other top of the plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/142378_1921363_1057125_rg.png,1
4578,man standing in the left of the man wearing black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/235545_200482_201952_gr.png,2
1960,a green couch next to a brown sofa,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/193529_117099_99233_rg.png,1
503,a bicycle with a bicycle by a black cycle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/188991_344066_453663_rg.png,1
556,a little man in a blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/74421_2149675_186985_rg.png,1
2370,the blurry and black car,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/339034_231458_219486_gr.png,2
138,the giraffe on the right hand,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/319160_598939_596067_rg.png,1
192,a mug coffee cup of a mug,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/164001_680856_681903_gr.png,2
2380,the table with the front of the photo,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/183427_1076369_1076169_rg.png,1
5269,a zebra zebra in a middle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/301970_589184_591713_rg.png,1
2034,the black cat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/495607_49234_52739_gr.png,2
521,boat boat boat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/279147_177357_178600_gr.png,2
510,the man on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/501177_513015_513811_rg.png,1
1030,the boy wearing a black and white jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/255519_1738527_455504_gr.png,2
989,a brown and white laying behind a brown horse,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/500890_56271_273929_rg.png,1
3102,a girl wearing a black shirt with a white and jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/258077_491086_484782_gr.png,2
3864,a man in a black shirt and black shorts playing a tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/54295_478402_501696_gr.png,2
1729,a tennis player in white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/461147_436547_422568_rg.png,1
2691,a baby baby baby laying sitting on a baby,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/331302_458309_432546_gr.png,2
5496,a man with a blue t - shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32044_1753114_1714042_gr.png,2
1044,a pizza on a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/189646_310081_311734_gr.png,2
3253,the truck with the gray license,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/358580_355979_1798862_gr.png,2
236,a skateboard,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/458827_642249_639617_rg.png,1
2623,a snowboard being snowboard snowboard,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/414279_619618_618052_rg.png,1
3836,a man with a red shirt and blue cap in a paper,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/152556_1740603_415321_rg.png,1
3814,a man wearing a red shirt and red shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/480196_224399_223014_rg.png,1
4151,a black and black phone,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/211190_1719306_483091_rg.png,1
4674,a man with a frisbee,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/387561_227430_231278_gr.png,2
933,a man holding a blue chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/148583_489717_1731138_rg.png,1
882,a red color and white donut with its plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/377926_2107014_1068594_rg.png,1
4490,zebra with its head,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/130714_589110_589705_gr.png,2
4152,a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/211190_1719306_483091_gr.png,2
2888,a black parked parked with black and white parked parked,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/347976_130487_130743_gr.png,2
3126,a person with black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/227439_1741236_1731000_rg.png,1
5610,a baseball player in the right hand picture,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/564676_629981_455794_rg.png,1
3825,a woman in a white shirt holding a pink outfit,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/267216_229754_229831_gr.png,2
4536,man in a black shirt and a man on his phone,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/554950_198290_200400_gr.png,2
5904,a woman in a bride,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/417619_488745_438663_gr.png,2
942,a bowl of food,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/443496_1040464_1538466_gr.png,2
3371,a zebra grazing,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/127286_593294_588185_gr.png,2
4799,a woman with a black hair in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/55618_541936_533919_rg.png,1
2956,the black car,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/282527_246648_1790282_gr.png,2
671,a silver stove,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/189278_1122855_1980372_gr.png,2
2296,a woman in a dark eating a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/470025_488317_457300_gr.png,2
790,a plastic dish with a blue and some it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/91130_1535308_711343_gr.png,2
4069,a black jacket in a light covered and smiling,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/202037_182512_181156_gr.png,2
1350,black case,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/526029_1186486_1185157_rg.png,1
1380,girl in a white shirt holding a tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/550652_534808_1208243_rg.png,1
5465,a blue chair with a black and white and cup,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/343284_1039378_718361_rg.png,1
1341,a lady with a black and black hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/230559_503288_505484_gr.png,2
2584,a sandwich on the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/150877_310723_2217841_rg.png,1
669,a baseball player in a black and white uniform,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/467799_482980_521804_rg.png,1
781,the man in the black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/533484_453065_449192_gr.png,2
646,a man in a red hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/320308_2159755_228681_gr.png,2
3639,a white cow with a white grazing,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/258727_61866_62432_gr.png,2
5932,a red and a small can,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/382710_1187266_1183460_gr.png,2
1144,a red green chair on top of another behind the ground,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/452022_376685_2189803_rg.png,1
2267,the chair on the right side of the table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/527342_375408_1933657_rg.png,1
2604,the middle of three,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/455228_1337181_138482_rg.png,1
84,a white bowl of a green and a sink,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/163939_1116273_1116908_gr.png,2
5240,a man in black t shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/192319_1268218_1241331_gr.png,2
3268,a white plate with a white color handles on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/201425_684370_679921_gr.png,2
4601,a man wearing a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/301128_228737_227935_gr.png,2
4000,a water bear behind a dog,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/161937_588095_586549_rg.png,1
18,a green apple to the right of an apple,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/270362_1047662_691171_rg.png,1
1058,the snowboard the man in the white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/361692_431011_468136_rg.png,1
5218,a giraffe with its head,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/367449_598153_597462_gr.png,2
4122,a computer monitor with a computer on the background,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/456071_35887_124553_gr.png,2
1099,a chair with a brown shirt on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/150074_374371_378777_gr.png,2
5362,a man wearing a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/318574_226051_229287_rg.png,1
710,a white skis skis and white skis,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/33669_179173_177957_gr.png,2
5491,a man with a blue shirt and black pants,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32044_1753114_1714042_gr.png,2
2265,a chair with a tv cushion,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/527342_375408_1933657_rg.png,1
6012,a woman in a blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/421884_479049_514758_rg.png,1
2187,a woman in a bicycle with a blue and black bicycle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/478132_344084_344184_gr.png,2
1914,a white door,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/256611_1969992_30460_gr.png,2
3570,a green vase vase,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/528970_1151458_1154335_gr.png,2
3761,a black bike,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/185177_1766500_201992_rg.png,1
2035,a black and black striped sitting on a black and white cat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/495607_49234_52739_rg.png,1
2015,a woman in a blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/246417_1721760_488455_rg.png,1
50,a woman in a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/442451_421840_573338_gr.png,2
5788,a man with a black jacket and red jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/96881_502093_1224497_gr.png,2
5982,a man wearing a pizza with a red jacket and sunglasses,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/131030_428628_493291_rg.png,1
4650,a woman in a white shirt with a green shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/153749_467404_461323_gr.png,2
4697,the chair chair with the back of the camera,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/342385_374945_376069_rg.png,1
311,a woman who is holding a head of her head near a women,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/92702_463067_1204664_gr.png,2
4161,a man with a black and red and black face,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/153036_1957374_1957280_gr.png,2
4351,a man with a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/333482_485001_1425361_gr.png,2
4181,a vase with a green jar on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/144884_1156201_1156538_gr.png,2
4632,a red and white umbrella with a red and an umbrella,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/546959_1750007_504794_gr.png,2
3906,a zebra in front of two other zebra,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/136265_588949_589747_rg.png,1
4832,zebra,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/178553_590416_591573_rg.png,1
2097,a woman with a pink jacket and pink jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/478035_514390_454682_rg.png,1
648,a man in a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/320308_2159755_228681_rg.png,1
2875,a black laptop with black color,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/282415_1968190_1969641_rg.png,1
3694,a sandwich with a plate of it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/226046_309730_1727876_gr.png,2
4497,the zebra in the grass,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/130714_589110_589705_rg.png,1
1544,a person holding a motorcycle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/174059_202634_1728227_gr.png,2
5396,a person ' s cake with his hair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/171158_501276_441875_gr.png,2
753,a woman with red and white shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/132038_2152765_551635_rg.png,1
320,the bowl of food,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/508202_717811_1534515_gr.png,2
4211,a woman wearing a black shirt and white umbrella,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/308752_518076_470166_rg.png,1
4513,a women wii,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/363821_233103_228027_rg.png,1
4468,a girl with a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/38756_440946_431557_gr.png,2
949,the bowl of the bowl of the table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/443496_1040464_1538466_rg.png,1
3789,a man with a white shirt is as the road,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/177019_203943_1789606_rg.png,1
765,a silver full of a silver full of flowers,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/304093_674605_678682_rg.png,1
1199,the man in the front of the woman,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/337390_439004_516257_gr.png,2
4716,a girl with a woman looking hair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/223603_1712067_1724358_gr.png,2
3874,woman in a black and white shirt holding a girl,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/378521_529485_466615_gr.png,2
1319,a yellow bus with a yellow and a yellow and yellow bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/247459_406770_407607_rg.png,1
1871,the girl behind the green shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/92729_123849_122660_rg.png,1
4943,a white shirt with a white color stripes,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/170525_195773_2157457_rg.png,1
5868,black color black head with black and white and black color on the back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/7953_2068482_62372_gr.png,2
114,a woman with a woman wearing a pink shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/360570_220430_225970_gr.png,2
1180,a man in a black jacket with a jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/370152_470112_470682_rg.png,1
1718,a train in the background,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/190764_159663_158215_gr.png,2
3947,a man in a cell shirt with a blue shirt and something while while something talking in a cell,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/242807_2153161_535925_gr.png,2
1427,the left of the white and white horse,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/92009_1821839_1821999_rg.png,1
4121,two other computer monitor,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/456071_35887_124553_rg.png,1
150,a giraffe with a zoo,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/144_1414540_596031_gr.png,2
1787,a black train with a white and black bag,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/362936_1783534_582310_rg.png,1
4332,a man in the background,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/382620_1604488_116918_gr.png,2
3202,the elephant on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/200817_580131_581797_rg.png,1
5139,an umbrella in a woman with a yellow umbrella,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/506617_282935_467672_gr.png,2
575,the meter to the left meter,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/254706_418150_418299_gr.png,2
1742,zebra zebra in the back of the other other with its back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/26421_1822778_591422_rg.png,1
5595,a little girl wearing a gray shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/507322_213161_197810_gr.png,2
499,a yellow and cheese in front of it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/557609_1039067_1039512_gr.png,2
4115,a small vegetables on a broccoli,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/534564_1914975_1915201_rg.png,1
2373,the man in the right hand picture,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/339034_231458_219486_gr.png,2
431,the front of the bus on the road,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/51965_168185_165853_gr.png,2
41,a small slices of pizza in the other pink and a sandwich,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/213070_1569908_1074699_gr.png,2
4365,a black couch with a floral seat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/579255_117084_115791_rg.png,1
2288,a man with a black shirt and a man,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/576500_204184_191254_rg.png,1
5170,elephant with trunk trunk trunk on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/482091_583778_583882_rg.png,1
5348,the giraffe,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/80960_596405_596332_rg.png,1
5262,a zebra with three zebra,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/301970_589184_591713_gr.png,2
4267,a boy in a red shirt and white shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/54850_519907_449240_gr.png,2
116,a woman wearing a brown color hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/360570_220430_225970_rg.png,1
724,a red and a red table with a red plates,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/9095_1536638_84845_rg.png,1
3509,a carrot on the left side of a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/236963_1905281_2110584_rg.png,1
1017,a white plane to the right side of a white and white,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/381128_1802379_1801443_rg.png,1
352,a woman in the background,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/360760_1237061_432344_rg.png,1
5438,the back of the chair behind the man,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/88609_375041_374014_gr.png,2
2606,a black motorcycle on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/455228_1337181_138482_rg.png,1
4408,the tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/177915_660835_659336_rg.png,1
2930,a cup of a cup in a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/143258_1880323_1495865_rg.png,1
