target,distractor,similarity,model_name,speaker_score,listener_score,description
834_7,834_3,4,sampling_speaker1,-16.5857935164,-0.0490474700928,mike is wearing his purple blue hat
834_7,834_3,4,sampling_speaker1,-24.5968612058,-1.98915481567,mike wears his baseball glove
834_7,834_3,4,sampling_speaker1,-7.62699128403,-2.40957474709,mike is playing with a tennis ball
834_7,834_3,4,sampling_speaker1,-38.4418251958,-1.01935911179,the only is left of right in the field
834_7,834_3,4,sampling_speaker1,-16.4296453599,-1.01989221573,the tennis ball holds the bat
834_7,834_3,4,sampling_speaker1,-46.3065220006,-1.69331121445,the ball leaves mike gets he was showing side
834_7,834_3,4,sampling_speaker1,-19.9060507141,-0.744219064713,mike threw the soccer ball
834_7,834_3,4,sampling_speaker1,-22.0451785237,-1.6975414753,the ball is waiting to jenny tried to mike
833_5,833_6,4,sampling_speaker1,-3.18454428752,-1.77192807198,mike is kicking the soccer ball
833_5,833_6,4,sampling_speaker1,-14.7498578907,-1.65676438808,mike kicked the soccer ball
833_5,833_6,4,sampling_speaker1,-6.4825309351,-0.00149869918823,the sun is shining on the grill
833_5,833_6,4,sampling_speaker1,-6.45242635478,-0.0164536237717,mike is cooking on the grill
833_5,833_6,4,sampling_speaker1,-17.9763671715,-0.103716820478,mike has a hamburgers on
833_5,833_6,4,sampling_speaker1,-30.0457852263,-0.0368891358376,mike were other for a grill
833_5,833_6,4,sampling_speaker1,-7.43585188757,-0.0448540374637,the grill is in front of the apple tree
833_5,833_6,4,sampling_speaker1,-9.95403151874,-0.0264254808426,mike stands beside the grill
833_5,833_6,4,sampling_speaker1,-17.230130291,-0.0180643796921,what is cooking on the grill
833_5,833_6,4,sampling_speaker1,-7.7843847148,-1.47248053551,mike kicks the soccer ball
838_5,876_2,4,sampling_speaker1,-11.5700544785,-2.01348376274,the lightning is between mike and jenny
838_5,876_2,4,sampling_speaker1,-9.55832696354,-1.64511346817,jenny is scared of the lightning
838_5,876_2,4,sampling_speaker1,-17.6809063914,-0.00234174728394,jenny autism and mike sit on the table
838_5,876_2,4,sampling_speaker1,-2.82252540458,-3.14712524414e-05,the pie is on the table
838_5,876_2,4,sampling_speaker1,-17.3743432389,-1.24928641319,mike and jenny are afraid
838_5,876_2,4,sampling_speaker1,-19.0541324839,-0.0121994018555,jenny and pie again
838_5,876_2,4,sampling_speaker1,-10.8171897669,-3.2901763916e-05,theres a pie beside the table
838_5,876_2,4,sampling_speaker1,-24.6932317932,-2.48269033432,the lightning autism and is striking
838_5,876_2,4,sampling_speaker1,-12.0473598536,-0.0192723274231,jenny is calling for pie
838_5,876_2,4,sampling_speaker1,-26.6162905253,-0.075076341629,jenny is waving but mike will get their pie
839_5,885_0,4,sampling_speaker1,-11.0898458838,-0.304395437241,mike is kicking the ball
839_5,885_0,4,sampling_speaker1,-19.7083092127,-0.0115736722946,mike does not play soccer
839_5,885_0,4,sampling_speaker1,-13.5382633042,-0.262045383453,jenny has four balloons
839_5,885_0,4,sampling_speaker1,-10.0658278711,-1.241122365,mike is wearing the balloons
839_5,885_0,4,sampling_speaker1,-8.89050990687,-0.0412868261337,mike and jenny are playing with the soccer ball
839_5,885_0,4,sampling_speaker1,-17.6323594465,-0.0328783988953,there is a soccer ball by mike
839_5,885_0,4,sampling_speaker1,-6.60840266065,-0.677218794823,mike is wearing a pirates hat
839_5,885_0,4,sampling_speaker1,-12.7044529874,-0.00133109092712,mike is kicking a soccer ball ride
839_5,885_0,4,sampling_speaker1,-19.5673607398,-1.85808968544,jenny is standing by the moving bee
839_5,885_0,4,sampling_speaker1,-30.2658262521,-2.35391616821,mike is not happy
888_6,888_0,3,sampling_speaker1,-7.15007165986,-0.575031995773,mike kicked the ball to jenny
888_6,888_0,3,sampling_speaker1,-9.84651306059,-0.352306127548,jenny has a hat on
888_6,888_0,3,sampling_speaker1,-23.5529096377,-0.752524375916,mike is telling jenny to get high in the
888_6,888_0,3,sampling_speaker1,-18.412099363,-0.903860569,a soccer ball is heading between mike and jenny
888_6,888_0,3,sampling_speaker1,-8.82114666628,-0.48909330368,the sun is very high
888_6,888_0,3,sampling_speaker1,-7.23611962377,-0.575031995773,jenny kicked the ball to mike
888_6,888_0,3,sampling_speaker1,-16.5118214709,-0.682321667671,mike is standing near the tree
888_6,888_0,3,sampling_speaker1,-17.7645939703,-0.163027524948,there are staying balls in the sky
888_6,888_0,3,sampling_speaker1,-7.32316324758,-0.00826394557953,the frisbee is under the tree
888_6,888_0,3,sampling_speaker1,-9.38488085686,-0.945936322212,there is a big cloud in the sky
899_6,891_3,4,sampling_speaker1,-11.1651394309,-2.69609475136,jenny is throwing the basketball to the ball
899_6,891_3,4,sampling_speaker1,-10.2423910902,-0.125234603882,jenny is sitting on the grass
899_6,891_3,4,sampling_speaker1,-19.7507868798,-0.696021556854,mike waved at the park
899_6,891_3,4,sampling_speaker1,-10.047003966,-2.48062562943,jenny throws the ball to mike
899_6,891_3,4,sampling_speaker1,-11.1326697852,-0.848064184189,jenny is surprised to see mike
899_6,891_3,4,sampling_speaker1,-13.8750127661,-0.139550536871,mike was sitting on the ground
899_6,891_3,4,sampling_speaker1,-14.7656960875,-0.722229480743,a hot-air balloon floats above the hat
899_6,891_3,4,sampling_speaker1,-3.53284816642,-0.18533039093,mike is wearing sunglasses
899_6,891_3,4,sampling_speaker1,-3.53284816642,-0.18533039093,mike is wearing sunglasses
899_6,891_3,4,sampling_speaker1,-15.1582636347,-0.665827512741,jenny is catching the basketball
818_7,832_7,3,sampling_speaker1,-6.89411112204,-1.96909761429,jenny is holding the cat
818_7,832_7,3,sampling_speaker1,-8.10305919776,-2.31754231453,jenny is standing next to the cat
818_7,832_7,3,sampling_speaker1,-8.68050004132,-1.59819936752,the hot dog is by the grill
818_7,832_7,3,sampling_speaker1,-8.7903118601,-0.155843496323,jenny is holding a hamburger
818_7,832_7,3,sampling_speaker1,-5.166991102,-0.195484161377,jenny is holding the burger
818_7,832_7,3,sampling_speaker1,-6.4314177159,-0.373778939247,mike is eating a hotdog
818_7,832_7,3,sampling_speaker1,-11.7974587262,-2.43715381622,the hot dog is on the grill
818_7,832_7,3,sampling_speaker1,-14.052337538,-2.44345498085,there are food and hamburgers on the grill
818_7,832_7,3,sampling_speaker1,-6.49679494004,-1.59955358505,the sun is shining on the grill
818_7,832_7,3,sampling_speaker1,-20.3002283874,-0.116649508476,jennys hamburger and wants the dog are friends
815_7,829_5,4,sampling_speaker1,-31.6737053786,-0.239807844162,the dog watches jenny
815_7,829_5,4,sampling_speaker1,-15.4198200037,-0.00227165222168,jenny kicked a football
815_7,829_5,4,sampling_speaker1,-6.78579535428,-0.303523540497,the sun is in the sky
815_7,829_5,4,sampling_speaker1,-6.31219668401,-1.17454910278,jenny is wearing a crown
815_7,829_5,4,sampling_speaker1,-12.2443405587,-0.00049090385437,jenny is kicking the football
815_7,829_5,4,sampling_speaker1,-17.614382344,-0.00100979208946,jenny hit mike kicked the football
815_7,829_5,4,sampling_speaker1,-8.0716027351,-0.000432394444942,mike is kicking the football
815_7,829_5,4,sampling_speaker1,-20.4937991528,-0.00150632858276,crown is going to kick the football
815_7,829_5,4,sampling_speaker1,-4.29851332445,-1.12726449966,mike is wearing a crown
815_7,829_5,4,sampling_speaker1,-7.2439848045,-0.59604549408,jenny wears a crown
878_4,850_4,4,sampling_speaker1,-13.5669858425,-3.0617582798,jenny is in front of the tree
878_4,850_4,4,sampling_speaker1,-16.8349698121,-0.372197389603,the bear is enjoying the hot dog
878_4,850_4,4,sampling_speaker1,-27.182737382,-2.76290035248,the grill is making way on jenny
878_4,850_4,4,sampling_speaker1,-11.6964789507,-0.241611808538,mike is kicking a soccer-ball
878_4,850_4,4,sampling_speaker1,-16.0172065634,-0.32477414608,jenny is making a tennis ball
878_4,850_4,4,sampling_speaker1,-29.0401532029,-0.000542163848877,jenny held the bear balloon
878_4,850_4,4,sampling_speaker1,-32.0262210771,-2.67724466324,mike and beautiful are 3 also on a grill
878_4,850_4,4,sampling_speaker1,-11.9432501521,-2.69412994385e-05,the bear kicked the soccer ball
878_4,850_4,4,sampling_speaker1,-19.0325966181,-0.000264883041382,mike kicks the bear took the hotdogs
878_4,850_4,4,sampling_speaker1,-4.617574209,-0.00300645828247,there is a hot air balloon in the sky
896_3,873_1,4,sampling_speaker1,-9.67092118867,-0.324335813522,jenny is kicking the grill
896_3,873_1,4,sampling_speaker1,-8.84488158318,-0.0142892599106,jenny is sitting next to the tree
896_3,873_1,4,sampling_speaker1,-9.16614625826,-0.187057480216,mike is near the grill
896_3,873_1,4,sampling_speaker1,-11.5412202101,-0.0485887527466,there is a hamburger at the grill
896_3,873_1,4,sampling_speaker1,-11.941288919,-0.950728297234,jenny is not happy with her dog
896_3,873_1,4,sampling_speaker1,-6.54089358799,-0.00307714939117,there are apples in the tree
896_3,873_1,4,sampling_speaker1,-11.6418680766,-0.218994289637,jenny is wearing the sunglasses
896_3,873_1,4,sampling_speaker1,-6.84041812458,-0.00109148025513,there are apples on the tree
896_3,873_1,4,sampling_speaker1,-5.57610737688,-0.0748918056488,jenny is sitting on the ground
896_3,873_1,4,sampling_speaker1,-18.6389162842,-0.65305519104,jenny kicked the basketball
859_7,832_0,4,sampling_speaker1,-12.9977831798,-0.0882182121277,jenny fell off the table
859_7,832_0,4,sampling_speaker1,-17.3379067891,-0.131581306458,jenny likes the cat
859_7,832_0,4,sampling_speaker1,-4.25188010768,-0.408446788788,the cat is sitting on the table
859_7,832_0,4,sampling_speaker1,-13.3911306343,-0.00569105148315,jenny is wearing a silly hat
859_7,832_0,4,sampling_speaker1,-7.01880792423,-0.0926098823547,jenny is very sad
859_7,832_0,4,sampling_speaker1,-20.9345692618,-0.090095281601,jenny tells the cat to come home
859_7,832_0,4,sampling_speaker1,-18.403090693,-0.452489882708,jenny is flying a food
859_7,832_0,4,sampling_speaker1,-11.5427594621,-0.876639008522,mike is standing in the grill
859_7,832_0,4,sampling_speaker1,-23.7575728439,-1.85352504253,mike burning a grill
859_7,832_0,4,sampling_speaker1,-28.1111576277,-0.0238649845123,mike barbecue to be a pirates hat
